Latitud,Longitud,Fase,Desplazamiento_m,Deformacion_mm
13.742288,-88.997973,-0.4667,0.00206,2.06
13.742294,-88.997233,-0.796,0.003513,3.5132
13.7423,-88.996494,-0.402,0.001774,1.7744
13.742306,-88.995754,-0.267,0.001178,1.1784
13.742312,-88.995015,-0.3568,0.001575,1.5747
13.742318,-88.994275,-0.3915,0.001728,1.728
13.742324,-88.993535,-0.1791,0.000791,0.7906
13.74233,-88.992796,-0.368,0.001624,1.6242
13.742336,-88.992056,-0.3239,0.00143,1.4296
13.742342,-88.991317,-0.5252,0.002318,2.3183
13.742348,-88.990577,-0.0292,0.000129,0.129
13.742354,-88.989838,0.0011,-5e-06,-0.0047
13.74236,-88.989098,-0.2215,0.000978,0.9775
13.742365,-88.988359,0.0318,-0.00014,-0.1404
13.742371,-88.987619,0.0994,-0.000439,-0.4387
13.742377,-88.98688,-0.2741,0.00121,1.2097
13.742383,-88.98614,0.0093,-4.1e-05,-0.0411
13.742389,-88.985401,-0.9802,0.004326,4.3263
13.742395,-88.984661,-0.256,0.00113,1.1299
13.742401,-88.983921,0.2254,-0.000995,-0.9949
13.742407,-88.983182,0.2705,-0.001194,-1.1941
13.742413,-88.982442,0.1864,-0.000823,-0.8226
13.742419,-88.981703,0.226,-0.000998,-0.9977
13.742425,-88.980963,0.72,-0.003178,-3.178
13.742431,-88.980224,0.2724,-0.001202,-1.2023
13.742437,-88.979484,0.5577,-0.002461,-2.4615
13.742443,-88.978745,0.4781,-0.00211,-2.1101
13.742449,-88.978005,0.6833,-0.003016,-3.0158
13.742455,-88.977266,0.655,-0.002891,-2.8909
13.742461,-88.976526,0.5151,-0.002274,-2.2736
13.742467,-88.975786,0.6548,-0.00289,-2.8903
13.742472,-88.975047,0.5841,-0.002578,-2.5779
13.742478,-88.974307,-0.2116,0.000934,0.9341
13.742484,-88.973568,1.1503,-0.005077,-5.0772
13.74249,-88.972828,1.0893,-0.004808,-4.8078
13.742496,-88.972089,-0.1353,0.000597,0.5974
13.742502,-88.971349,0.2192,-0.000968,-0.9677
13.742508,-88.97061,0.3016,-0.001331,-1.3314
13.742514,-88.96987,0.2161,-0.000954,-0.9539
13.74252,-88.969131,1.0666,-0.004708,-4.7078
13.742526,-88.968391,0.6054,-0.002672,-2.6723
13.742532,-88.967651,0.7674,-0.003387,-3.3872
13.742537,-88.966912,1.1034,-0.00487,-4.8701
13.742543,-88.966172,0.9513,-0.004199,-4.199
13.742549,-88.965433,0.0553,-0.000244,-0.2439
13.742555,-88.964693,-1.4437,0.006372,6.3722
13.742561,-88.963954,0.6271,-0.002768,-2.7679
13.742567,-88.963214,0.7752,-0.003422,-3.4217
13.742573,-88.962475,1.0316,-0.004553,-4.5533
13.742579,-88.961735,1.0001,-0.004414,-4.4143
13.742585,-88.960995,-0.0719,0.000318,0.3175
13.74259,-88.960256,-1.5499,0.006841,6.8409
13.742596,-88.959516,1.8089,-0.007984,-7.9843
13.742602,-88.958777,0.2124,-0.000938,-0.9377
13.742608,-88.958037,0.2175,-0.00096,-0.9601
13.742614,-88.957298,0.1792,-0.000791,-0.7908
13.74262,-88.956558,0.5842,-0.002578,-2.5784
13.742626,-88.955819,0.5188,-0.00229,-2.2901
13.742632,-88.955079,-1.9156,0.008455,8.4552
13.742637,-88.95434,-1.9156,0.008455,8.4552
13.742643,-88.9536,-3.6962,0.016315,16.3145
13.742655,-88.952121,-0.6249,0.002758,2.7583
13.742661,-88.951381,0.0759,-0.000335,-0.3352
13.742667,-88.950642,0.9116,-0.004023,-4.0235
13.742673,-88.949902,0.6603,-0.002914,-2.9143
13.742678,-88.949163,1.0699,-0.004722,-4.7222
13.742684,-88.948423,0.2914,-0.001286,-1.2861
13.74269,-88.947684,1.0979,-0.004846,-4.8461
13.742696,-88.946944,1.0979,-0.004846,-4.8461
13.742702,-88.946204,0.2962,-0.001307,-1.3074
13.742708,-88.945465,1.162,-0.005129,-5.1288
13.742713,-88.944725,1.1012,-0.00486,-4.8604
13.742719,-88.943986,0.8431,-0.003721,-3.7214
13.742725,-88.943246,-0.0364,0.000161,0.1606
13.742731,-88.942507,1.2298,-0.005428,-5.4281
13.742737,-88.941767,0.8797,-0.003883,-3.883
13.742743,-88.941027,1.9227,-0.008486,-8.4863
13.742748,-88.940288,0.014,-6.2e-05,-0.0618
13.742754,-88.939548,1.8467,-0.008151,-8.151
13.74276,-88.938809,3.7955,-0.016753,-16.7526
13.742766,-88.938069,-0.3563,0.001573,1.5725
13.742772,-88.93733,2.3017,-0.010159,-10.1593
13.742777,-88.93659,-0.8391,0.003704,3.7035
13.742783,-88.935851,-0.7619,0.003363,3.3628
13.742789,-88.935111,-1.7116,0.007555,7.5549
13.742795,-88.934371,4.4791,-0.01977,-19.7699
13.742801,-88.933632,1.7083,-0.00754,-7.5401
13.742806,-88.932892,0.245,-0.001082,-1.0816
13.742812,-88.932153,0.0254,-0.000112,-0.1119
13.742818,-88.931413,0.7016,-0.003097,-3.0966
13.742824,-88.930674,0.4913,-0.002168,-2.1683
13.74283,-88.929934,0.579,-0.002556,-2.5558
13.742835,-88.929194,0.7997,-0.00353,-3.5296
13.742841,-88.928455,-0.6498,0.002868,2.868
13.742847,-88.927715,-0.5435,0.002399,2.3991
13.742853,-88.926976,0.7936,-0.003503,-3.5027
13.742858,-88.926236,0.8426,-0.003719,-3.7189
13.742864,-88.925497,0.8262,-0.003646,-3.6465
13.74287,-88.924757,1.1255,-0.004968,-4.9679
13.742876,-88.924017,1.5142,-0.006683,-6.6832
13.742882,-88.923278,1.9378,-0.008553,-8.553
13.742887,-88.922538,-0.5354,0.002363,2.3632
13.742893,-88.921799,0.5403,-0.002385,-2.3847
13.742899,-88.921059,0.5403,-0.002385,-2.3847
13.740252,-89.154,0.9085,-0.00401,-4.01
13.740258,-89.15326,1.2231,-0.005399,-5.3987
13.740264,-89.152521,1.3889,-0.00613,-6.1304
13.740271,-89.151781,0.4511,-0.001991,-1.9911
13.740277,-89.151042,0.8491,-0.003748,-3.7478
13.740284,-89.150302,1.3661,-0.00603,-6.0299
13.74029,-89.149563,0.8841,-0.003902,-3.9021
13.740297,-89.148823,0.9854,-0.004349,-4.3492
13.740303,-89.148084,1.2478,-0.005508,-5.5075
13.74031,-89.147345,0.7398,-0.003266,-3.2655
13.740316,-89.146605,1.0989,-0.00485,-4.8503
13.740322,-89.145866,0.2833,-0.001251,-1.2505
13.740329,-89.145126,1.0388,-0.004585,-4.5849
13.740335,-89.144387,1.0388,-0.004585,-4.5849
13.740342,-89.143647,2.9928,-0.01321,-13.2098
13.740348,-89.142908,1.1979,-0.005287,-5.2873
13.740355,-89.142168,0.7865,-0.003471,-3.4713
13.740361,-89.141429,1.0938,-0.004828,-4.8278
13.740367,-89.140689,1.3527,-0.005971,-5.9706
13.740374,-89.13995,1.3748,-0.006068,-6.0682
13.74038,-89.139211,1.3099,-0.005782,-5.7817
13.740387,-89.138471,1.4721,-0.006498,-6.4978
13.740393,-89.137732,1.571,-0.006934,-6.9343
13.740399,-89.136992,1.5657,-0.006911,-6.9107
13.740406,-89.136253,1.9074,-0.008419,-8.419
13.740412,-89.135513,1.7324,-0.007646,-7.6463
13.740419,-89.134774,1.7116,-0.007555,-7.5545
13.740425,-89.134034,1.8109,-0.007993,-7.9932
13.740431,-89.133295,0.7592,-0.003351,-3.3508
13.740438,-89.132555,1.3387,-0.005909,-5.9086
13.740444,-89.131816,1.9674,-0.008684,-8.6837
13.740451,-89.131076,1.6688,-0.007366,-7.3658
13.740457,-89.130337,1.6688,-0.007366,-7.3658
13.740463,-89.129597,2.0219,-0.008924,-8.9243
13.74047,-89.128858,1.6775,-0.007404,-7.4043
13.740476,-89.128119,0.2383,-0.001052,-1.0516
13.740483,-89.127379,1.6303,-0.007196,-7.1958
13.740489,-89.12664,1.6303,-0.007196,-7.1958
13.740495,-89.1259,-0.052,0.00023,0.2297
13.740502,-89.125161,0.5266,-0.002324,-2.3244
13.740508,-89.124421,0.3938,-0.001738,-1.738
13.740514,-89.123682,0.4303,-0.001899,-1.8993
13.740521,-89.122942,0.9545,-0.004213,-4.2131
13.740527,-89.122203,0.3262,-0.00144,-1.44
13.740534,-89.121463,0.8568,-0.003782,-3.7819
13.74054,-89.120724,-0.2776,0.001225,1.2254
13.740546,-89.119984,0.2712,-0.001197,-1.197
13.740553,-89.119245,0.7232,-0.003192,-3.1919
13.740559,-89.118505,0.5727,-0.002528,-2.528
13.740565,-89.117766,-0.2424,0.00107,1.0697
13.740572,-89.117026,0.7883,-0.003479,-3.4794
13.740578,-89.116287,2.768,-0.012217,-12.2173
13.740584,-89.115548,-0.6166,0.002722,2.7215
13.740591,-89.114808,1.3375,-0.005904,-5.9037
13.740597,-89.114069,1.5633,-0.0069,-6.9001
13.740603,-89.113329,1.8061,-0.007972,-7.9717
13.74061,-89.11259,1.5693,-0.006927,-6.9267
13.740616,-89.11185,3.354,-0.014804,-14.804
13.740622,-89.111111,-0.9347,0.004125,4.1254
13.740629,-89.110371,1.3333,-0.005885,-5.8851
13.740635,-89.109632,1.0836,-0.004783,-4.7828
13.740641,-89.108892,1.8842,-0.008316,-8.3165
13.740648,-89.108153,1.7387,-0.007674,-7.6742
13.740654,-89.107413,1.6809,-0.007419,-7.4194
13.74066,-89.106674,1.7649,-0.00779,-7.79
13.740667,-89.105934,1.5082,-0.006657,-6.6569
13.740673,-89.105195,0.7188,-0.003173,-3.1726
13.740679,-89.104455,2.3823,-0.010515,-10.5152
13.740686,-89.103716,1.4939,-0.006594,-6.5938
13.740692,-89.102976,1.151,-0.00508,-5.0804
13.740698,-89.102237,1.9175,-0.008463,-8.4635
13.740704,-89.101497,2.1937,-0.009683,-9.6827
13.740711,-89.100758,2.0467,-0.009034,-9.0339
13.740717,-89.100019,2.2038,-0.009727,-9.7272
13.740723,-89.099279,1.9227,-0.008486,-8.4865
13.74073,-89.09854,2.2821,-0.010073,-10.0726
13.740736,-89.0978,1.7645,-0.007788,-7.7881
13.740742,-89.097061,1.7618,-0.007776,-7.7764
13.740748,-89.096321,1.6944,-0.007479,-7.4788
13.740755,-89.095582,1.6809,-0.007419,-7.4191
13.740761,-89.094842,2.0161,-0.008898,-8.8985
13.740767,-89.094103,2.0018,-0.008835,-8.8354
13.740774,-89.093363,2.3381,-0.01032,-10.3201
13.74078,-89.092624,2.2008,-0.009714,-9.7138
13.740786,-89.091884,2.1135,-0.009329,-9.3287
13.740792,-89.091145,2.0853,-0.009204,-9.2043
13.740799,-89.090405,1.7199,-0.007591,-7.5914
13.740805,-89.089666,2.2174,-0.009787,-9.787
13.740811,-89.088926,2.6459,-0.011678,-11.6784
13.740817,-89.088187,2.2656,-0.01,-9.9999
13.740824,-89.087447,3.2633,-0.014403,-14.4035
13.74083,-89.086708,2.6088,-0.011515,-11.515
13.740836,-89.085968,2.4578,-0.010848,-10.8483
13.740843,-89.085229,2.7553,-0.012161,-12.1614
13.740849,-89.084489,2.6902,-0.011874,-11.8741
13.740855,-89.08375,2.4958,-0.011016,-11.016
13.740861,-89.08301,2.585,-0.01141,-11.4099
13.740868,-89.082271,2.439,-0.010765,-10.7652
13.740874,-89.081531,2.2908,-0.010111,-10.111
13.74088,-89.080792,1.9847,-0.00876,-8.7602
13.740886,-89.080052,2.1089,-0.009308,-9.3085
13.740892,-89.079313,2.5837,-0.011404,-11.4041
13.740899,-89.078573,2.7004,-0.011919,-11.919
13.740905,-89.077834,1.6574,-0.007316,-7.3156
13.740911,-89.077094,1.7703,-0.007814,-7.8137
13.740917,-89.076355,1.8433,-0.008136,-8.1359
13.740924,-89.075615,1.6106,-0.007109,-7.1091
13.74093,-89.074876,1.6349,-0.007216,-7.2163
13.740936,-89.074136,1.5576,-0.006875,-6.8751
13.740942,-89.073397,1.7654,-0.007792,-7.792
13.740948,-89.072657,1.3902,-0.006136,-6.1362
13.740955,-89.071918,1.6851,-0.007438,-7.4377
13.740961,-89.071178,1.5031,-0.006635,-6.6346
13.740967,-89.070439,1.6378,-0.007229,-7.2291
13.740973,-89.069699,1.7353,-0.007659,-7.6594
13.74098,-89.06896,1.9313,-0.008524,-8.5243
13.740986,-89.06822,1.827,-0.008064,-8.0642
13.740992,-89.067481,1.8728,-0.008266,-8.2661
13.740998,-89.066741,1.6524,-0.007294,-7.2936
13.741004,-89.066002,1.6245,-0.00717,-7.1701
13.741011,-89.065262,1.6452,-0.007261,-7.2615
13.741017,-89.064523,1.6318,-0.007203,-7.2027
13.741023,-89.063783,1.8899,-0.008342,-8.3416
13.741029,-89.063044,1.7579,-0.007759,-7.7591
13.741035,-89.062304,1.6767,-0.007401,-7.4007
13.741041,-89.061565,1.7271,-0.007623,-7.6229
13.741048,-89.060825,1.657,-0.007314,-7.3138
13.741054,-89.060086,1.626,-0.007177,-7.1769
13.74106,-89.059346,1.5722,-0.006939,-6.9393
13.741066,-89.058607,1.5552,-0.006864,-6.8645
13.741072,-89.057867,1.5544,-0.006861,-6.8607
13.741078,-89.057128,1.4034,-0.006194,-6.1942
13.741085,-89.056388,1.4238,-0.006284,-6.2845
13.741091,-89.055649,1.3508,-0.005962,-5.9621
13.741097,-89.054909,1.3312,-0.005876,-5.8758
13.741103,-89.05417,1.2527,-0.005529,-5.5294
13.741109,-89.05343,1.176,-0.005191,-5.1908
13.741115,-89.052691,1.1847,-0.005229,-5.2292
13.741122,-89.051951,1.1097,-0.004898,-4.8981
13.741128,-89.051212,1.1365,-0.005016,-5.0161
13.741134,-89.050472,1.0935,-0.004826,-4.8263
13.74114,-89.049733,0.9862,-0.004353,-4.3527
13.741146,-89.048993,0.9964,-0.004398,-4.398
13.741152,-89.048254,0.9313,-0.004111,-4.1108
13.741158,-89.047514,0.9175,-0.00405,-4.0496
13.741165,-89.046775,1.2423,-0.005483,-5.4835
13.741171,-89.046035,0.8301,-0.003664,-3.6641
13.741177,-89.045296,1.0396,-0.004589,-4.5887
13.741183,-89.044556,1.1313,-0.004993,-4.9935
13.741189,-89.043817,1.2415,-0.00548,-5.4799
13.741195,-89.043077,1.141,-0.005036,-5.0363
13.741201,-89.042338,1.422,-0.006277,-6.2766
13.741208,-89.041598,1.1555,-0.0051,-5.1002
13.741214,-89.040859,0.8216,-0.003626,-3.6264
13.74122,-89.040119,1.1204,-0.004945,-4.9452
13.741226,-89.03938,0.9053,-0.003996,-3.9958
13.741232,-89.03864,1.0083,-0.00445,-4.4503
13.741238,-89.037901,0.7938,-0.003503,-3.5035
13.741244,-89.037161,0.903,-0.003985,-3.9855
13.74125,-89.036422,0.4995,-0.002205,-2.2047
13.741256,-89.035682,0.8527,-0.003763,-3.7635
13.741263,-89.034943,-0.0551,0.000243,0.2433
13.741269,-89.034203,0.1111,-0.00049,-0.4904
13.741275,-89.033464,0.6683,-0.00295,-2.9497
13.741281,-89.032724,0.0358,-0.000158,-0.1582
13.741287,-89.031985,1.1925,-0.005263,-5.2635
13.741293,-89.031245,-0.4873,0.002151,2.1507
13.741299,-89.030506,-0.0535,0.000236,0.2361
13.741305,-89.029766,0.5236,-0.002311,-2.311
13.741311,-89.029027,-0.0693,0.000306,0.3057
13.741317,-89.028287,0.1973,-0.000871,-0.8708
13.741323,-89.027548,0.9265,-0.004089,-4.0895
13.74133,-89.026808,-0.6651,0.002936,2.9357
13.741336,-89.026068,0.0802,-0.000354,-0.354
13.741342,-89.025329,0.8201,-0.00362,-3.6198
13.741348,-89.024589,0.1362,-0.000601,-0.6011
13.741354,-89.02385,-1.1296,0.004986,4.986
13.74136,-89.02311,-0.2981,0.001316,1.3159
13.741366,-89.022371,1.4033,-0.006194,-6.194
13.741372,-89.021631,0.9686,-0.004275,-4.2753
13.741378,-89.020892,0.0412,-0.000182,-0.1819
13.741384,-89.020152,0.0484,-0.000214,-0.2137
13.74139,-89.019413,-0.5204,0.002297,2.2968
13.741396,-89.018673,0.204,-0.0009,-0.9004
13.741402,-89.017934,0.3987,-0.00176,-1.7598
13.741408,-89.017194,-0.2225,0.000982,0.9819
13.741414,-89.016455,-0.6957,0.003071,3.0707
13.74142,-89.015715,0.0507,-0.000224,-0.2238
13.741426,-89.014976,0.2673,-0.00118,-1.1799
13.741433,-89.014236,-0.5626,0.002483,2.483
13.741439,-89.013497,-0.2088,0.000922,0.9218
13.741445,-89.012757,0.7218,-0.003186,-3.1857
13.741451,-89.012018,-1.0348,0.004567,4.5673
13.741457,-89.011278,-0.4725,0.002085,2.0854
13.741463,-89.010539,-0.694,0.003063,3.0633
13.741469,-89.009799,-0.8866,0.003914,3.9135
13.741475,-89.009059,-0.2312,0.00102,1.0203
13.741481,-89.00832,-0.6913,0.003051,3.0514
13.741487,-89.00758,-1.0402,0.004591,4.5914
13.741493,-89.006841,-0.807,0.003562,3.5619
13.741499,-89.006101,-0.5025,0.002218,2.2181
13.741505,-89.005362,-0.7816,0.00345,3.4499
13.741511,-89.004622,-0.6858,0.003027,3.0269
13.741517,-89.003883,-0.6494,0.002866,2.8662
13.741523,-89.003143,-0.6494,0.002866,2.8662
13.741529,-89.002404,-0.6014,0.002655,2.6545
13.741535,-89.001664,-0.5342,0.002358,2.358
13.741541,-89.000925,-0.1566,0.000691,0.6911
13.741547,-89.000185,-0.5555,0.002452,2.4519
13.741553,-88.999446,-0.6133,0.002707,2.7071
13.741559,-88.998706,-0.6195,0.002734,2.7344
13.741565,-88.997967,-0.5217,0.002303,2.3027
13.741571,-88.997227,-0.6399,0.002824,2.8242
13.741577,-88.996487,-0.6077,0.002682,2.6821
13.741583,-88.995748,-0.245,0.001082,1.0816
13.741589,-88.995008,-0.6029,0.002661,2.6613
13.741595,-88.994269,0.3171,-0.0014,-1.3998
13.741601,-88.993529,-0.742,0.003275,3.2749
13.741607,-88.99279,-0.7207,0.003181,3.1811
13.741613,-88.99205,-0.4597,0.002029,2.029
13.741619,-88.991311,-0.4739,0.002092,2.0918
13.741625,-88.990571,-0.3622,0.001599,1.5989
13.741631,-88.989832,0.4373,-0.00193,-1.9301
13.741637,-88.989092,-0.2636,0.001164,1.1635
13.741643,-88.988353,-0.0162,7.2e-05,0.0717
13.741648,-88.987613,-0.3373,0.001489,1.4888
13.741654,-88.986873,0.768,-0.00339,-3.3897
13.74166,-88.986134,-0.3295,0.001454,1.4542
13.741666,-88.985394,-0.2087,0.000921,0.9213
13.741672,-88.984655,-0.4124,0.00182,1.8201
13.741678,-88.983915,0.0177,-7.8e-05,-0.0781
13.741684,-88.983176,0.2591,-0.001144,-1.1438
13.74169,-88.982436,0.2381,-0.001051,-1.0509
13.741696,-88.981697,0.0889,-0.000392,-0.3923
13.741702,-88.980957,0.5115,-0.002258,-2.2576
13.741708,-88.980218,0.4649,-0.002052,-2.0521
13.741714,-88.979478,0.5336,-0.002355,-2.3551
13.74172,-88.978739,0.4183,-0.001846,-1.8463
13.741726,-88.977999,0.6355,-0.002805,-2.8051
13.741732,-88.977259,0.6882,-0.003038,-3.0376
13.741738,-88.97652,0.6578,-0.002903,-2.9034
13.741744,-88.97578,0.5679,-0.002507,-2.5067
13.741749,-88.975041,0.5069,-0.002237,-2.2375
13.741755,-88.974301,0.2036,-0.000899,-0.8987
13.741761,-88.973562,0.6524,-0.002879,-2.8794
13.741767,-88.972822,0.6851,-0.003024,-3.0237
13.741773,-88.972083,-0.0237,0.000105,0.1046
13.741779,-88.971343,0.3959,-0.001747,-1.7473
13.741785,-88.970604,0.5436,-0.002399,-2.3995
13.741791,-88.969864,0.5728,-0.002528,-2.5283
13.741797,-88.969125,0.7563,-0.003338,-3.3383
13.741803,-88.968385,0.7319,-0.003231,-3.2306
13.741809,-88.967645,0.4289,-0.001893,-1.893
13.741815,-88.966906,0.3266,-0.001441,-1.4415
13.74182,-88.966166,2.4342,-0.010744,-10.744
13.741826,-88.965427,0.6497,-0.002867,-2.8675
13.741832,-88.964687,1.7832,-0.007871,-7.8707
13.741838,-88.963948,0.9686,-0.004275,-4.2753
13.741844,-88.963208,0.712,-0.003142,-3.1425
13.74185,-88.962469,-1.5158,0.00669,6.6904
13.741856,-88.961729,-0.7776,0.003432,3.4324
13.741862,-88.960989,0.6929,-0.003058,-3.0584
13.741867,-88.96025,1.9733,-0.00871,-8.7099
13.741873,-88.95951,1.1996,-0.005295,-5.2949
13.741879,-88.958771,-0.1699,0.00075,0.7501
13.741885,-88.958031,0.0227,-0.0001,-0.1001
13.741891,-88.957292,1.8968,-0.008372,-8.3723
13.741897,-88.956552,0.2651,-0.00117,-1.1703
13.741903,-88.955813,-0.579,0.002556,2.5556
13.741909,-88.955073,-0.0678,0.000299,0.2991
13.741914,-88.954334,0.9622,-0.004247,-4.2472
13.74192,-88.953594,2.0202,-0.008917,-8.9166
13.741926,-88.952854,1.6934,-0.007474,-7.4744
13.741932,-88.952115,-2.5971,0.011463,11.4632
13.741938,-88.951375,0.8535,-0.003767,-3.7672
13.741944,-88.950636,1.4,-0.006179,-6.1795
13.74195,-88.949896,1.374,-0.006064,-6.0645
13.741955,-88.949157,0.3955,-0.001745,-1.7455
13.741961,-88.948417,1.392,-0.006144,-6.1442
13.741967,-88.947678,0.8303,-0.003665,-3.6646
13.741973,-88.946938,1.1648,-0.005141,-5.1413
13.741979,-88.946198,0.9604,-0.004239,-4.2392
13.741985,-88.945459,1.2078,-0.005331,-5.3308
13.74199,-88.944719,1.2785,-0.005643,-5.6431
13.741996,-88.94398,0.8355,-0.003688,-3.6876
13.742002,-88.94324,0.8355,-0.003688,-3.6876
13.742008,-88.942501,-0.3559,0.001571,1.5707
13.742014,-88.941761,-0.1014,0.000448,0.4476
13.74202,-88.941022,1.1015,-0.004862,-4.8619
13.742025,-88.940282,0.4182,-0.001846,-1.846
13.742031,-88.939542,0.4411,-0.001947,-1.9471
13.742037,-88.938803,0.6872,-0.003033,-3.033
13.742043,-88.938063,2.2031,-0.009724,-9.7242
13.742049,-88.937324,1.0846,-0.004787,-4.7873
13.742054,-88.936584,2.7316,-0.012057,-12.0568
13.74206,-88.935845,-1.7923,0.007911,7.9111
13.742066,-88.935105,1.972,-0.008704,-8.704
13.742072,-88.934365,1.4661,-0.006471,-6.4713
13.742078,-88.933626,0.3548,-0.001566,-1.5659
13.742083,-88.932886,-0.4941,0.002181,2.1808
13.742089,-88.932147,0.6549,-0.00289,-2.8904
13.742095,-88.931407,-0.2779,0.001227,1.2266
13.742101,-88.930668,0.1607,-0.000709,-0.7093
13.742107,-88.929928,0.3712,-0.001638,-1.6382
13.742112,-88.929189,0.1447,-0.000638,-0.6385
13.742118,-88.928449,1.309,-0.005778,-5.7777
13.742124,-88.927709,1.1957,-0.005277,-5.2775
13.74213,-88.92697,0.5497,-0.002426,-2.4261
13.742136,-88.92623,1.2833,-0.005664,-5.6644
13.742141,-88.925491,0.6367,-0.00281,-2.8104
13.742147,-88.924751,0.6867,-0.003031,-3.0309
13.742153,-88.924012,1.5579,-0.006876,-6.8762
13.742159,-88.923272,1.4874,-0.006565,-6.565
13.742164,-88.922532,1.6655,-0.007351,-7.3511
13.74217,-88.921793,2.235,-0.009865,-9.865
13.742176,-88.921053,0.5265,-0.002324,-2.3239
13.739529,-89.153993,1.0435,-0.004606,-4.6057
13.739535,-89.153254,0.7539,-0.003328,-3.3277
13.739542,-89.152514,0.6938,-0.003063,-3.0625
13.739548,-89.151775,0.7373,-0.003254,-3.2542
13.739554,-89.151035,0.7686,-0.003393,-3.3925
13.739561,-89.150296,0.4706,-0.002077,-2.0773
13.739567,-89.149556,0.6393,-0.002822,-2.8218
13.739574,-89.148817,1.3622,-0.006013,-6.0126
13.73958,-89.148077,1.1635,-0.005136,-5.1356
13.739587,-89.147338,0.9937,-0.004386,-4.3861
13.739593,-89.146599,1.2628,-0.005574,-5.5738
13.7396,-89.145859,0.5564,-0.002456,-2.4557
13.739606,-89.14512,0.4339,-0.001915,-1.9152
13.739612,-89.14438,0.7072,-0.003121,-3.1213
13.739619,-89.143641,0.4316,-0.001905,-1.9051
13.739625,-89.142901,0.6101,-0.002693,-2.6927
13.739632,-89.142162,0.9608,-0.004241,-4.2407
13.739638,-89.141422,1.1819,-0.005217,-5.2168
13.739645,-89.140683,1.28,-0.00565,-5.6498
13.739651,-89.139943,1.4327,-0.006324,-6.3236
13.739657,-89.139204,1.3333,-0.005885,-5.8849
13.739664,-89.138465,1.4206,-0.00627,-6.2701
13.73967,-89.137725,1.5236,-0.006725,-6.7251
13.739677,-89.136986,1.5471,-0.006829,-6.8288
13.739683,-89.136246,1.5896,-0.007016,-7.0161
13.739689,-89.135507,1.5772,-0.006961,-6.9614
13.739696,-89.134767,1.6088,-0.007101,-7.1011
13.739702,-89.134028,1.788,-0.007892,-7.892
13.739709,-89.133288,1.9492,-0.008603,-8.6033
13.739715,-89.132549,1.5103,-0.006666,-6.666
13.739721,-89.131809,1.6521,-0.007292,-7.292
13.739728,-89.13107,1.2805,-0.005652,-5.6518
13.739734,-89.13033,1.7027,-0.007515,-7.5154
13.739741,-89.129591,1.9255,-0.008499,-8.4986
13.739747,-89.128851,1.5381,-0.006789,-6.789
13.739753,-89.128112,1.3467,-0.005944,-5.944
13.73976,-89.127373,1.4381,-0.006347,-6.3473
13.739766,-89.126633,0.0755,-0.000333,-0.3331
13.739772,-89.125894,0.2127,-0.000939,-0.9388
13.739779,-89.125154,4.1825,-0.018461,-18.4607
13.739785,-89.124415,0.1271,-0.000561,-0.5611
13.739792,-89.123675,0.1271,-0.000561,-0.5611
13.739798,-89.122936,0.5483,-0.00242,-2.4202
13.739804,-89.122196,0.614,-0.00271,-2.7101
13.739811,-89.121457,0.0056,-2.5e-05,-0.0249
13.739817,-89.120717,-0.409,0.001805,1.8054
13.739823,-89.119978,-2.0731,0.00915,9.1502
13.73983,-89.119238,1.746,-0.007706,-7.7065
13.739836,-89.118499,0.1249,-0.000551,-0.5513
13.739842,-89.117759,0.1249,-0.000551,-0.5513
13.739849,-89.11702,2.1378,-0.009436,-9.4357
13.739855,-89.116281,1.1308,-0.004991,-4.9912
13.739861,-89.115541,-0.2658,0.001173,1.1731
13.739868,-89.114802,1.2914,-0.0057,-5.6998
13.739874,-89.114062,2.9303,-0.012934,-12.9337
13.73988,-89.113323,0.3128,-0.00138,-1.3805
13.739887,-89.112583,0.1194,-0.000527,-0.5271
13.739893,-89.111844,0.5706,-0.002519,-2.5186
13.739899,-89.111104,0.5491,-0.002424,-2.4237
13.739906,-89.110365,2.5296,-0.011165,-11.1653
13.739912,-89.109625,0.2504,-0.001105,-1.1052
13.739918,-89.108886,1.6284,-0.007187,-7.1874
13.739925,-89.108146,2.6185,-0.011557,-11.5575
13.739931,-89.107407,2.0152,-0.008895,-8.8946
13.739937,-89.106667,2.3839,-0.010522,-10.5219
13.739944,-89.105928,1.8604,-0.008211,-8.2115
13.73995,-89.105188,4.334,-0.019129,-19.1293
13.739956,-89.104449,2.3226,-0.010251,-10.2515
13.739963,-89.103709,2.4751,-0.010924,-10.9245
13.739969,-89.10297,2.588,-0.011423,-11.4228
13.739975,-89.102231,1.6614,-0.007333,-7.3331
